,ID_VANO,RECONSTRUCCION,FLAG,NUM_CONDUCTORES,NUM_CONDUCTORES_FIABLE,CONFIG_CONDUCTORES,COMPLETITUD,PUNTUACION_APRIORI,PUNTUACION_APOSTERIORI
146,G_13037347_13645948,Posible,good_fit,3,True,0,full,9.951557641202463,
147,G_13645870_13645950,Posible,good_fit,3,True,0,full,9.473498900330808,
148,G_13645871_13645951,Posible,no_polilineas,3,True,1,full,0.06597144525499085,
149,G_13645871_13645909,Posible,found_empty_polis,3,True,0,full,9.161725776434114,
150,G_13645738_13645995,Posible,good_fit,3,True,1,full,8.96780435088952,
151,G_13645687_13645995,Posible,good_fit,3,True,0,full,9.828633552863156,
152,G_13037123_13645951,Posible,found_empty_polis,3,True,0,full,10.0,
153,G_13645644_13645918,Posible,good_fit,3,False,0,partially incomplete,10.0,
154,G_13510615_13645698,Posible,good_fit,3,True,0,full,9.333565194430086,
155,G_13645643_13645741,Posible,good_fit,3,True,0,full,9.437628443452711,
156,G_13645697_13645960,Posible,good_fit,3,True,0,full,9.354626764283818,
157,G_13645742_13645962,Posible,good_fit,3,True,0,full,9.397635715566246,
158,G_13645826_13645909,Posible,found_empty_polis,3,True,0,partially incomplete,8.891484631919948,
159,G_13645647_13645790,Posible,good_fit,3,True,0,full,9.870855571645063,
160,G_13645975_13645976,Posible,good_fit,3,True,0,full,9.27377116720552,
161,G_13645856_13645977,Posible,good_fit,3,True,0,full,9.945862993864212,
162,G_13645800_13645927,,bad_cluster,2,False,-1,partially incomplete,1.450596224624686,
