,ID_VANO,RECONSTRUCCION,FLAG,NUM_CONDUCTORES,NUM_CONDUCTORES_FIABLE,CONFIG_CONDUCTORES,COMPLETITUD,PUNTUACION_APRIORI,PUNTUACION_APOSTERIORI
90,C_13412039_13412041,Posible,good_fit,3,True,0,full,9.305116883795304,9.90941390492307
91,C_13434454_13434455,Posible,good_fit,3,True,0,partially incomplete,9.499824114008693,9.911897745070789
92,C_13434448_13434449,Posible,good_fit,3,True,0,partially incomplete,7.391633374006188,9.321930934906367
93,C_13434440_13434484,Posible,good_fit,3,True,0,full,9.408379927257723,9.846843933029945
94,C_13434451_13434452,Posible,good_fit,3,True,0,partially incomplete,9.450714010786957,9.871281810892093
95,C_13412081_13412082,Posible,good_fit,3,True,0,partially incomplete,9.951453087547986,9.728738514325267
96,C_13412051_13412064,Posible,good_fit,3,True,0,full,9.356658713272058,9.849552136064714
97,C_13411665_13411697,Posible,good_fit,3,True,0,full,9.289701404268063,9.850269921153545
98,C_13412126_13412127,Posible,good_fit,3,True,0,full,9.295004850244768,9.814746088524203
99,C_13412139_13412142,Posible,good_fit,3,True,0,full,9.326475774155913,9.859065201743
100,C_13412122_13412123,Posible,good_fit,3,True,0,full,9.366804694499827,9.924209717430738
101,C_13411675_13411678,Posible,good_fit,3,True,0,partially incomplete,9.976316423504262,9.483678022545334
102,C_13411678_13411681,Posible,good_fit,3,True,0,partially incomplete,9.34108864483455,9.986141575132176
103,C_13412116_13412117,Posible,good_fit,3,True,0,full,9.520342767783513,9.975265957340076
104,C_13411888_13412152,Posible,found_empty_polis,3,True,0,full,10.039968638931892,9.97082934071335
105,C_13411713_13411774,Posible,good_fit,3,True,0,full,9.451150998023,9.958527403771072
106,C_13411767_13411776,Posible,good_fit,3,True,0,partially incomplete,9.258255449344801,9.988497469897
107,C_13434483_13434484,Posible,good_fit,3,True,0,full,9.376896292192606,9.949581879890383
108,C_13434446_13434447,Posible,good_fit,3,True,0,full,9.88902182732579,9.895085171192562
109,C_13434449_13434451,Posible,good_fit,3,True,0,full,9.081685615701502,9.890505508707676
110,C_13412104_13412105,Posible,good_fit,3,True,0,full,9.673457609453067,9.989531798455198
111,C_13411888_13411891,Posible,found_empty_polis,3,True,0,partially incomplete,8.800123179139613,9.44605590772456
112,C_13411772_13411889,,bad_backings,0,False,None,None,-99.0,-99.0
113,C_13412051_13412052,Posible,good_fit,3,True,0,partially incomplete,9.363547995084355,9.981752317381094
114,C_13412064_13412065,Posible,good_fit,3,True,0,full,9.888410267977045,9.989348874180042
115,C_13412065_13412066,Posible,good_fit,3,True,0,full,9.861222959866081,9.989785836939848
116,C_13411672_13411675,Posible,good_fit,3,True,0,full,9.338889556311079,9.928956912417393
117,C_13411761_13411826,Posible,good_fit,3,True,0,full,9.318789706095295,9.986064142856305
118,C_13411697_13411763,Posible,good_fit,3,True,0,full,9.361928398806684,9.848687938177129
119,C_13412098_13412103,Posible,good_fit,3,True,0,partially incomplete,9.194931480156797,9.637908934134334
120,C_13412121_13412122,Posible,good_fit,3,True,0,full,9.323131626868006,9.947007280699564
121,C_13412148_13412152,Posible,good_fit,3,True,0,full,9.559885680071305,9.969491446385312
122,C_13411715_13411722,Posible,good_fit,3,True,0,partially incomplete,9.390924022830148,9.740608219141782
123,C_13411720_13411722,Posible,good_fit,3,True,0,full,9.422914361006818,9.942625720600574
124,C_13411824_13411828,Posible,found_empty_polis,3,True,0,partially incomplete,7.803411426355425,9.838514074392304
125,C_13411775_13411776,Posible,found_empty_polis,3,False,0,partially incomplete,5.559881983946116,9.98234327452949
126,C_13434480_13434481,,bad_backings,0,False,None,None,-99.0,-99.0
127,C_13434455_13434456,Posible,good_fit,3,True,0,partially incomplete,9.461339947021923,9.93786606518566
128,C_13412082_13412083,Posible,good_fit,3,True,0,full,9.957194266426669,9.92562527148438
