,ID_VANO,RECONSTRUCCION,FLAG,NUM_CONDUCTORES,NUM_CONDUCTORES_FIABLE,CONFIG_CONDUCTORES,COMPLETITUD,PUNTUACION_APRIORI,PUNTUACION_APOSTERIORI
116,C_13411672_13411675,Posible,good_fit,3,True,0,full,9.267493999761198,
117,C_13411761_13411826,Posible,good_fit,3,True,0,full,9.2471422610415,
118,C_13411697_13411763,Posible,good_fit,3,True,0,full,9.29533928533684,
119,C_13412098_13412103,Posible,good_fit,3,True,0,partially incomplete,9.118701372640816,
120,C_13412121_13412122,Posible,good_fit,3,True,0,full,9.25684098919182,
121,C_13412148_13412152,Posible,good_fit,3,True,0,full,9.513618545307846,
122,C_13411715_13411722,Posible,good_fit,3,True,0,partially incomplete,9.329886333249153,
123,C_13411720_13411722,Posible,good_fit,3,True,0,full,9.364183644206406,
124,C_13411824_13411828,Posible,found_empty_polis,3,True,0,partially incomplete,7.803411426355425,
125,C_13411775_13411776,Posible,found_empty_polis,3,False,0,partially incomplete,5.540961770283077,
126,C_13434480_13434481,,bad_backings,0,False,None,None,-99.0,
127,C_13434455_13434456,Posible,good_fit,3,True,0,partially incomplete,9.405907332527459,
128,C_13412082_13412083,Posible,good_fit,3,True,0,full,9.957194266426669,
